code_postal,rooms,epoque,furnished,ref,refmaj,refmin
38760,4,sup1990,non-meuble,11.0,13.2,7.7
38800,4,sup1990,non-meuble,11.0,13.2,7.7
38950,4,sup1990,non-meuble,10.999999994776548,13.199999994776547,7.699999997388274
38000,4,sup1990,meuble,11.738621277911054,14.066345536207121,8.210897024138081
38100,4,sup1990,meuble,11.600104873092038,13.900125872985504,8.100083915323669
38120,4,sup1990,meuble,11.79999999983531,14.199999999752963,8.29999999983531
38130,4,sup1990,meuble,11.8,14.2,8.3
38170,4,sup1990,meuble,11.799999997259233,14.199999995888847,8.299999997259233
38180,4,sup1990,meuble,11.8,14.199999999999998,8.3
38190,4,sup1990,meuble,11.8,14.2,8.3
38220,4,sup1990,meuble,11.8,14.2,8.3
38240,4,sup1990,meuble,11.8,14.2,8.3
38250,4,sup1990,meuble,11.8,14.2,8.3
38320,4,sup1990,meuble,11.8,14.2,8.3
38330,4,sup1990,meuble,11.8,14.2,8.3
38340,4,sup1990,meuble,11.8,14.2,8.3
38360,4,sup1990,meuble,11.799999998717109,14.199999998075661,8.299999998717109
38380,4,sup1990,meuble,11.8,14.2,8.3
38400,4,sup1990,meuble,11.799999998566546,14.199999997849817,8.299999998566545
38410,4,sup1990,meuble,11.8,14.2,8.3
38420,4,sup1990,meuble,11.8,14.2,8.3
38450,4,sup1990,meuble,11.8,14.2,8.3
38560,4,sup1990,meuble,11.8,14.2,8.3
38600,4,sup1990,meuble,11.799999992811589,14.19999998921738,8.299999992811589
38610,4,sup1990,meuble,11.8,14.2,8.3
38640,4,sup1990,meuble,11.8,14.2,8.3
38650,4,sup1990,meuble,11.8,14.2,8.3
38660,4,sup1990,meuble,11.8,14.2,8.3
38700,4,sup1990,meuble,11.800000003980443,14.200000002047775,8.300000001365184
38760,4,sup1990,meuble,11.8,14.2,8.3
38800,4,sup1990,meuble,11.8,14.2,8.3
38950,4,sup1990,meuble,11.799999994776549,14.199999992164821,8.299999994776549
