code_postal,hre,are,bur,ror,bsr,war,ver,vhr,Faible Sensibilité,Forte Sensibilité,Sensibilité Faible à Nulle,Sensibilité Moyenne,Sensibilité Variable,Très Forte Sensibilité
77390,2.430688757365256,58.294942482745085,1.1494430131958389,3.8224451157991144,4.24487214303705,0.5111177924820559,90.27178270252108,37.48363774884148,4.195576944139765,0.014055297873384737,92.63144211012909,0.0473901619630575,3.1115354858947044,0.0
77400,4.825268145799422,161.38337740096998,6.4050237592498425,14.103226579923685,3.8622376299546812,2.3314720196517187,73.29778500159728,61.8206461938977,21.769488393025323,0.3845689588953576,63.79550004686719,0.8372031036258492,13.054755773508377,0.15848372407788208
77410,3.663603158043199,105.85994801147582,1.4984113116157987,5.771044413291742,16.44360571983623,2.7295230350119986,73.55730447167512,37.34561032134468,6.190970888154329,0.0,89.08649491495396,0.011939646483235866,4.7105945504084605,0.0
77420,5.986749095688656,363.8789177706861,9.95047851769207,18.501528940666518,1.088993890588251,2.6836406479943045,67.77552377287844,73.27310742309734,25.538721340650188,0.25334350985846865,49.31878368282613,2.259735243107289,22.62941622355792,0.0
77430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77440,2.6413377406183534,60.448153439302374,0.6453512815648372,2.9131303164323272,14.414899579193452,2.7046142036286462,79.32106684949005,35.262436146526184,2.5863903394291707,0.020960901153130734,94.97798093911275,0.04111360973734132,2.3735542105675695,0.0
77450,2.832666399466944,55.330470313730316,1.8203972580564458,5.812438432467047,16.266306967536153,7.690766818317666,68.40998814460099,47.346554999308225,7.978302013797439,0.025062980173640736,88.38434985592302,0.0650527642926921,3.5472323858131816,0.0
77460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77470,3.296936999250186,110.53485719672899,1.358530298565195,4.722054428928956,8.663627861058938,0.8887979777510566,84.36635334639325,47.870338538795146,4.031215756193129,0.0,91.16486204288728,0.0,4.8039222009195734,0.0
77480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77500,5.5531346245912605,260.7953199754845,11.633372435597952,30.697780094448575,1.9018809205828595,1.9095172431639675,53.85737375024537,57.98083325573439,38.38288309425967,0.310145602224868,30.62255765960678,2.5051834413841565,27.872427869587472,0.30680233293704723
77510,4.0045565029509955,70.15526141774555,0.5877228352509449,2.230062615264207,10.890483202643072,0.26864022648444175,86.02221031320155,33.801807606908234,1.7582362073382374,0.011447218540844418,96.59549714603764,0.028518372425354925,1.6063010556579276,0.0
