conseil_de_quartier,rooms,epoque,furnished,housingType,ref,refmaj,refmin
TEMPLE - ENFANTS ROUGES,2,inf1946,meuble,maison,33.299944610757315,39.99993297176839,23.299961367815225
MARAIS - PLACE DES VOSGES,2,inf1946,meuble,maison,33.42474076498216,40.14552650645005,23.383157513288793
MONTSOURIS - DAREAU,2,inf1946,meuble,maison,29.039411270175236,34.847294115162164,20.32758749200189
DUPLEIX - LA MOTTE PICQUET,2,inf1946,meuble,maison,29.00004674636309,34.800055505735074,20.300033083697222
LEON BLUM - FOLIE-REGNAULT,2,inf1946,meuble,maison,29.07206787895527,34.88648114408566,20.35044798125969
BASSIN DE LA VILLETTE,2,inf1946,meuble,maison,26.700007833344973,32.000009536246054,18.70000544928346
COURCELLES - WAGRAM,2,inf1946,meuble,maison,31.100041860139726,37.30005063331646,21.8000280113884
VIOLET - COMMERCE,2,inf1946,meuble,maison,28.999685066553532,34.79961678476632,20.29978748923433
PLACE DES FETES,2,inf1946,meuble,maison,26.7000439158702,32.000053462798505,18.700030550170574
ODEON,2,inf1946,meuble,maison,33.89997255454043,40.699967980297174,23.699981703026953
MASSENA - JEANNE D'ARC,2,inf1946,meuble,maison,26.7,32.0,18.7
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,inf1946,meuble,maison,26.734492126515754,32.04332943547628,18.72607016462661
ALIGRE - GARE DE LYON,2,inf1946,meuble,maison,28.999990954823097,34.799988878837084,20.299994068802103
ALLERAY - PROCESSION,2,inf1946,meuble,maison,27.98194914484773,33.55833934469904,19.61736384507075
AUTEUIL NORD,2,inf1946,meuble,maison,29.0002423056924,34.80028506552046,20.300171039312282
VAUGIRARD - PARC DES EXPOSITIONS,2,inf1946,meuble,maison,27.994523536338978,33.582844280831395,19.612042419600353
BEL - AIR SUD,2,inf1946,meuble,maison,27.133724473239084,32.54121880062554,19.02248298215939
LOUVRE - OPERA,2,inf1946,meuble,maison,33.627831309207465,40.377014650014594,23.515437185596966
VALLEE DE FECAMP,2,inf1946,meuble,maison,27.99104834976192,33.589059094153455,19.594032233174616
CAMBRONNE - GARIBALDI,2,inf1946,meuble,maison,31.099972503955758,37.29996685919563,21.799979596822123
HALLES - BEAUBOURG - MONTORGUEIL,2,inf1946,meuble,maison,32.106675565463135,38.556203806218036,22.474973603553167
MUETTE NORD,2,inf1946,meuble,maison,30.700006642623368,36.80000797114804,21.50000464983636
PORTE DES LILAS,2,inf1946,meuble,maison,26.691437002161873,31.989821219464886,18.694022084792906
EMERIAU - ZOLA,2,inf1946,meuble,maison,29.0,34.8,20.3
PORTE SAINT-DENIS - PARADIS,2,inf1946,meuble,maison,30.399948253824107,36.49993703274949,21.299962596417963
GEORGES BRASSENS,2,inf1946,meuble,maison,27.100057226006033,32.500069488721614,19.000038831932663
MONTMARTRE,2,inf1946,meuble,maison,28.000048189604925,33.60005822910595,19.600034134303492
ROSA PARKS - MACDONALD,2,inf1946,meuble,maison,26.669495468085906,31.963825763515395,18.678566995398725
REUNION - PERE LACHAISE,2,inf1946,meuble,maison,26.92784098134817,32.28479866277678,18.87087683442251
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2,inf1946,meuble,maison,28.9999610591692,34.799952861099555,20.29997335627366
SAINT BLAISE,2,inf1946,meuble,maison,26.69722949777113,31.996701674958054,18.698067370691177
PEREIRE - MALESHERBES,2,inf1946,meuble,maison,30.59938548491707,36.7083646639929,21.435916716303325
REPUBLIQUE - SAINT-AMBROISE,2,inf1946,meuble,maison,29.554112629925413,35.46493637656443,20.687878535784304
PERNETY,2,inf1946,meuble,maison,29.910062089792962,35.910063538306815,20.910060440210923
EUROPE,2,inf1946,meuble,maison,30.70034086625287,36.80041835554337,21.50023431852379
GROS CAILLOU,2,inf1946,meuble,maison,33.69990553100858,40.3998873040061,23.5999336594016
GRANDES CARRIERES - CLICHY,2,inf1946,meuble,maison,28.00003720729551,33.600044734741765,19.600026131094005
MAIRIE,2,inf1946,meuble,maison,31.05337300602032,37.23067399034198,21.742943716028197
SEINE,2,inf1946,meuble,maison,33.80203999394773,40.58571156099775,23.634692057422768
MONNAIE,2,inf1946,meuble,maison,33.899986161001884,40.69998385450221,23.69999077400126
BASTILLE - POPINCOURT,2,inf1946,meuble,maison,29.27330196790075,35.1279625769617,20.491311180733177
BELLEVILLE,2,inf1946,meuble,maison,28.743713414973417,34.488001480447544,20.121717914114683
AMANDIERS - MENILMONTANT,2,inf1946,meuble,maison,27.100537839326048,32.50065087492023,19.00036828593477
BERCY,2,inf1946,meuble,maison,27.100075280608458,32.500091614612664,19.000049344484335
ECOLE MILITAIRE,2,inf1946,meuble,maison,33.699924970910494,40.39991055422492,23.5999479129584
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,2,inf1946,meuble,maison,27.995585763452972,33.594678509843035,19.596916135992217
BATIGNOLLES,2,inf1946,meuble,maison,29.82338813744152,35.78806484171803,20.87637194031875
MONCEAU,2,inf1946,meuble,maison,30.839121076490297,36.96955381811094,21.595645752363854
ANVERS - MONTHOLON,2,inf1946,meuble,maison,30.399969038557675,36.49996258825718,21.299978068978355
MOUTON - DUVERNET,2,inf1946,meuble,maison,30.06394471708937,36.08209643223297,21.04579315020683
VAL DE GRACE,2,inf1946,meuble,maison,33.29831284850396,39.99795480835875,23.2988242716741
OPERA - CHAUSSEE D'ANTIN,2,inf1946,non-meuble,appartement,29.629073398200088,35.514888077840105,20.75035076005101
OLYMPIADES - CHOISY,2,inf1946,non-meuble,appartement,23.647064056726865,28.391182638285237,16.567650609921802
SORBONNE,2,inf1946,non-meuble,appartement,29.200001243176658,35.000001494363936,20.400001004749107
LA CHAPELLE - MARX DORMOY,2,inf1946,non-meuble,appartement,23.778956286837463,28.554746981765,16.66526930704623
ELYSEES - MADELEINE,2,inf1946,non-meuble,appartement,29.559231197685303,35.43409391155768,20.699450855489502
DANUBE,2,inf1946,non-meuble,appartement,23.397996201310608,28.097606573787672,16.398608473132366
FLANDRE - AUBERVILLIERS,2,inf1946,non-meuble,appartement,23.4000202634505,28.10002394873154,16.400014123180505
SAINT - VICTOR,2,inf1946,non-meuble,appartement,29.189387935363897,34.98755845612657,20.392682083050676
CROULEBARBE,2,inf1946,non-meuble,appartement,26.69998065547329,31.999984513511418,18.69998301857507
EPINETTES - BESSIERES,2,inf1946,non-meuble,appartement,25.39451359222365,30.493359182485985,17.79614722425929
SAINT - PLACIDE,2,inf1946,non-meuble,appartement,29.599991949089155,35.49999054893075,20.699994399366368
SAINT - THOMAS D'AQUIN,2,inf1946,non-meuble,appartement,29.60000566362792,35.50000566362791,20.700005663627913
GAMBETTA,2,inf1946,non-meuble,appartement,23.557934571220937,28.297559149591816,16.518591900929838
SAINT - LAMBERT,2,inf1946,non-meuble,appartement,24.113861646431914,28.976633855854807,16.915219431819523
BOIS DE BOULOGNE,2,inf1946,non-meuble,appartement,26.302371047173338,31.582845256883452,18.401580698574634
NATION - PICPUS,2,inf1946,non-meuble,appartement,24.599996355792285,29.499996917335523,17.199998468224045
PLAINE LAGNY,2,inf1946,non-meuble,appartement,23.399859629787763,28.099831220539127,16.399903158321493
DIDOT - PORTE DE VANVES,2,inf1946,non-meuble,appartement,26.19999386814995,31.39999400108514,18.299996374064047
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2,inf1946,non-meuble,appartement,26.19999699354168,31.399997487983583,18.300000151545
CHAILLOT,2,inf1946,non-meuble,appartement,26.90006332457504,32.30007494681813,18.800045134529466
MARAIS - ARCHIVES,2,inf1946,non-meuble,appartement,29.32507900772817,35.1500948092738,20.500063206182535
AMIRAUX - SIMPLON - POISSONNIERS,2,inf1946,non-meuble,appartement,25.025512879887252,30.031931834372017,17.51918282319898
PIGALLE - MARTYRS,2,inf1946,non-meuble,appartement,26.88140291000989,32.21768354099384,18.826981963533957
CITROEN - BOUCICAUT,2,inf1946,non-meuble,appartement,25.4,30.5,17.8
SAINT - GERMAIN DES PRES,2,inf1946,non-meuble,appartement,29.699983106521092,35.599983106521094,20.79998310652109
BEL - AIR NORD,2,inf1946,non-meuble,appartement,23.800010050760605,28.600010359391394,16.7000053339947
AUTEUIL SUD,2,inf1946,non-meuble,appartement,25.4,30.5,17.8
PONT DE FLANDRE,2,inf1946,non-meuble,appartement,23.398535707225605,28.09825098363059,16.398983130017783
SAINT - PHILIPPE DU ROULE,2,inf1946,non-meuble,appartement,29.31097124598486,35.141501825625014,20.522122318560616
TERNES - MAILLOT,2,inf1946,non-meuble,appartement,27.299994066456897,32.79999246807606,19.099995492345148
TRIANGLE D'OR,2,inf1946,non-meuble,appartement,29.69997815995074,35.59997488125209,20.799983405871373
MARTIN LUTHER KING,2,inf1946,non-meuble,appartement,26.138156234462084,31.40219095323144,18.292104156308056
BAS - BELLEVILLE,2,inf1946,non-meuble,appartement,23.800112342886408,28.60013340717761,16.700077235734405
BLANCHE - TRINITE,2,inf1946,non-meuble,appartement,26.79450195555299,32.11340416460827,18.76614990350976
RENNES,2,inf1946,non-meuble,appartement,29.617386723417095,35.5173867234171,20.717386723417093
MANIN - JAURES,2,inf1946,non-meuble,appartement,23.419184466037237,28.12464244762822,16.415050214609597
FAUBOURG MONTMARTRE,2,inf1946,non-meuble,appartement,27.238836803576685,32.64660416429202,19.077185608944426
CLIGNANCOURT - JULES JOFFRIN,2,inf1946,non-meuble,appartement,24.6,29.5,17.2
GOUTTE D'OR - CHATEAU ROUGE,2,inf1946,non-meuble,appartement,25.1250606267577,30.156324454792525,17.593794672875518
LEGENDRE - LEVIS,2,inf1946,non-meuble,appartement,26.839304187185697,32.247163928390684,18.777511834797835
CHAMPERRET - BERTHIER,2,inf1946,non-meuble,appartement,27.290382179112108,32.78845861493452,19.09326752537848
HOCHE - FRIEDLAND,2,inf1946,non-meuble,appartement,29.699822118615668,35.599791586643775,20.799873558148846
DAUPHINE,2,inf1946,non-meuble,appartement,26.9,32.3,18.8
SECRETAN,2,inf1946,non-meuble,appartement,23.68748454208656,28.459354761289447,16.615612490246168
JARDIN DES PLANTES,2,inf1946,non-meuble,appartement,26.301022782188976,31.601199104748382,18.400705696535923
LA FOURCHE - GUY MOQUET,2,inf1946,non-meuble,appartement,25.40000444757785,30.500004903824145,17.800001368738883
CHARLES HERMITE - EVANGILE,2,inf1946,non-meuble,appartement,23.899135651289885,28.69895377751603,16.749408461950665
JEAN MOULIN - PORTE D'ORLEANS,2,inf1946,non-meuble,appartement,26.299603814547037,31.5994818192876,18.39972132462997
INVALIDES,2,inf1946,non-meuble,appartement,29.60000119586511,35.50000119586511,20.70000119586511
LOUIS BLANC - AQUEDUC,2,inf1946,non-meuble,appartement,26.455818619906005,31.718250189908638,18.530951008271106
NOTRE - DAME DES CHAMPS,2,inf1946,non-meuble,appartement,29.627491634909163,35.5274667544338,20.727528407869208
ITALIE - PEUPLIERS - RUNGIS,2,inf1946,non-meuble,appartement,26.199864443766202,31.399840444681328,18.299908222798226
JARDIN DE REUILLY,2,inf1946,non-meuble,appartement,24.28554792322353,29.14624193832696,17.003467976715196
SAINT - VINCENT DE PAUL - LARIBOISIERE,2,inf1946,non-meuble,appartement,26.69998287894375,31.999980244749135,18.699988146849478
PLATEAU,2,inf1946,non-meuble,appartement,23.74248083797416,28.528100320811117,16.65685990182403
MONTPARNASSE - RASPAIL,2,inf1946,non-meuble,appartement,26.65872436381491,31.95047047873578,18.66697423832383
MUETTE SUD,2,inf1946,non-meuble,appartement,26.899715736269012,32.29965888352281,18.79981049084601
PASTEUR - MONTPARNASSE,2,inf1946,non-meuble,appartement,27.29998518347634,32.79997921696981,19.099989013577353
GRANGE AUX BELLES - TERRAGE,2,inf1946,non-meuble,appartement,25.40005870627591,30.50006670501661,17.80004047078555
BIBLIOTHEQUE - SEINE,2,inf1946,non-meuble,appartement,23.40018862646214,28.10022773814395,16.400130206939387
SENTIER - ARTS ET METIERS,2,inf1946,non-meuble,appartement,29.19991297139639,34.99989625957121,20.399940635510735
CHATEAU D'EAU - LANCRY,2,inf1946,non-meuble,appartement,25.400318332870572,30.500369086008327,17.80021990993502
SALPETRIERE - AUSTERLITZ,2,inf1946,non-meuble,appartement,25.976726218022893,31.209804814457282,18.177038279825663
NATIONALE - DEUX MOULINS,2,inf1946,non-meuble,appartement,24.47031429988482,29.361442251062172,17.126284859118684
NATION - ALEXANDRE DUMAS,2,inf1946,non-meuble,appartement,26.29976212086684,31.59970900239361,18.399839097392483
BELLEVILLE - SAINT-MAUR,2,inf1946,non-meuble,appartement,25.833629964050647,31.02999244848694,18.089086480578747
TEMPLE - ENFANTS ROUGES,2,inf1946,non-meuble,appartement,29.19995113167729,34.99994229839036,20.399966485884192
MARAIS - PLACE DES VOSGES,2,inf1946,non-meuble,appartement,29.303946033416338,35.124737332203544,20.483166503386744
MONTSOURIS - DAREAU,2,inf1946,non-meuble,appartement,25.43547033698882,30.543350227216326,17.823646558815483
DUPLEIX - LA MOTTE PICQUET,2,inf1946,non-meuble,appartement,25.400041843069207,30.500050236201485,17.80002854664305
LEON BLUM - FOLIE-REGNAULT,2,inf1946,non-meuble,appartement,25.464862799693407,30.579277618127122,17.843241348694495
BASSIN DE LA VILLETTE,2,inf1946,non-meuble,appartement,23.400006811604324,28.10000817392519,16.400004768123026
COURCELLES - WAGRAM,2,inf1946,non-meuble,appartement,27.30003509270693,32.80004048216727,19.100024627672003
VIOLET - COMMERCE,2,inf1946,non-meuble,appartement,25.399740980415288,30.49969447159625,17.799821630127923
PLACE DES FETES,2,inf1946,non-meuble,appartement,23.400038187713218,28.100045825255865,16.40002673139925
ODEON,2,inf1946,non-meuble,appartement,29.699977128783694,35.599972554540436,20.79998170302696
MASSENA - JEANNE D'ARC,2,inf1946,non-meuble,appartement,23.4,28.1,16.4
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,inf1946,non-meuble,appartement,23.435739383707546,28.14478436620377,16.426953689136532
ALIGRE - GARE DE LYON,2,inf1946,non-meuble,appartement,25.39999429277578,30.49999315474902,17.79999550358898
ALLERAY - PROCESSION,2,inf1946,non-meuble,appartement,24.571705038139545,29.52604530400391,17.22916874514509
AUTEUIL NORD,2,inf1946,non-meuble,appartement,25.40021379914035,30.500256558968424,17.800142532760237
VAUGIRARD - PARC DES EXPOSITIONS,2,inf1946,non-meuble,appartement,24.553282977969666,29.494523536338978,17.217882047354145
BEL - AIR SUD,2,inf1946,non-meuble,appartement,23.829977309545853,28.633724473239084,16.718735818466158
LOUVRE - OPERA,2,inf1946,non-meuble,appartement,29.469296566952227,35.323155948307495,20.629464287769142
VALLEE DE FECAMP,2,inf1946,non-meuble,appartement,24.59204297756615,29.49104834976192,17.195026860978842
CAMBRONNE - GARIBALDI,2,inf1946,non-meuble,appartement,27.299975365103656,32.799968384837555,19.099983793476003
HALLES - BEAUBOURG - MONTORGUEIL,2,inf1946,non-meuble,appartement,28.168717004441458,33.76246040532975,19.70761908395333
MUETTE NORD,2,inf1946,non-meuble,appartement,26.90000597836103,32.30000708546493,18.8000042069948
PORTE DES LILAS,2,inf1946,non-meuble,appartement,23.394183351974988,28.093052219245017,16.39596068466098
EMERIAU - ZOLA,2,inf1946,non-meuble,appartement,25.4,30.5,17.8
PORTE SAINT-DENIS - PARADIS,2,inf1946,non-meuble,appartement,26.699950756504386,31.99994389462694,18.699965717937204
GEORGES BRASSENS,2,inf1946,non-meuble,appartement,23.800049050862313,28.600057226006033,16.700032700574873
MONTMARTRE,2,inf1946,non-meuble,appartement,24.600042165904313,29.50005019750513,17.200030118503076
ROSA PARKS - MACDONALD,2,inf1946,non-meuble,appartement,23.373217695880886,28.0678836096104,16.381274761669953
REUNION - PERE LACHAISE,2,inf1946,non-meuble,appartement,23.627831840490757,28.38478684655901,16.570870368925462
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2,inf1946,non-meuble,appartement,25.399967207721428,30.4999610591692,17.799977455308483
SAINT BLAISE,2,inf1946,non-meuble,appartement,23.398107973074218,28.097735175314636,16.39868747090512
PEREIRE - MALESHERBES,2,inf1946,non-meuble,appartement,26.844895895379157,32.25387507445499,18.781427126765408
REPUBLIQUE - SAINT-AMBROISE,2,inf1946,non-meuble,appartement,25.898699230788473,31.109516874157784,18.132468188282218
PERNETY,2,inf1946,non-meuble,appartement,26.21006188872477,31.420117983394157,18.31006023914273
EUROPE,2,inf1946,non-meuble,appartement,26.900300554569327,32.30035211949783,18.800216513330202
GROS CAILLOU,2,inf1946,non-meuble,appartement,29.599915249977304,35.49989921211199,20.699941189233147
GRANDES CARRIERES - CLICHY,2,inf1946,non-meuble,appartement,24.600031049426477,29.500038146936994,17.200022582338743
MAIRIE,2,inf1946,non-meuble,appartement,27.209201530694322,32.6644161757049,19.020858580013286
SEINE,2,inf1946,non-meuble,appartement,29.618364611270554,35.50203810653071,20.734695918435314
MONNAIE,2,inf1946,non-meuble,appartement,29.699988467501576,35.599986161001894,20.799990774001262
BASTILLE - POPINCOURT,2,inf1946,non-meuble,appartement,25.645971040180203,30.800630000128557,17.963981574335143
BELLEVILLE,2,inf1946,non-meuble,appartement,25.177152261896506,30.232586609678332,17.644010478730078
AMANDIERS - MENILMONTANT,2,inf1946,non-meuble,appartement,23.800453982884076,28.600539679833382,16.700311768137677
BERCY,2,inf1946,non-meuble,appartement,23.800065404387798,28.600072478743808,16.700039742364424
ECOLE MILITAIRE,2,inf1946,non-meuble,appartement,29.599933496272822,35.49992171362632,20.699953804281648
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,2,inf1946,non-meuble,appartement,24.597042158824774,29.49643998397143,17.197949412434703
BATIGNOLLES,2,inf1946,non-meuble,appartement,26.141049999053138,31.405726650102686,18.294032447472503
MONCEAU,2,inf1946,non-meuble,appartement,27.021730966482565,32.44346865309934,18.886950697359993
ANVERS - MONTHOLON,2,inf1946,non-meuble,appartement,26.699972908737966,31.99996774849758,18.699980649098546
MOUTON - DUVERNET,2,inf1946,non-meuble,appartement,26.36394486535043,31.655282721865383,18.44579329846789
VAL DE GRACE,2,inf1946,non-meuble,appartement,29.19851777419834,34.99826177076491,20.398978202286866
OPERA - CHAUSSEE D'ANTIN,2,inf1946,non-meuble,maison,29.629073398200088,35.514888077840105,20.75035076005101
OLYMPIADES - CHOISY,2,inf1946,non-meuble,maison,23.647064056726865,28.391182638285237,16.567650609921802
SORBONNE,2,inf1946,non-meuble,maison,29.200001243176658,35.000001494363936,20.400001004749107
LA CHAPELLE - MARX DORMOY,2,inf1946,non-meuble,maison,23.778956286837463,28.554746981765,16.66526930704623
ELYSEES - MADELEINE,2,inf1946,non-meuble,maison,29.559231197685303,35.43409391155768,20.699450855489502
DANUBE,2,inf1946,non-meuble,maison,23.397996201310608,28.097606573787672,16.398608473132366
FLANDRE - AUBERVILLIERS,2,inf1946,non-meuble,maison,23.4000202634505,28.10002394873154,16.400014123180505
SAINT - VICTOR,2,inf1946,non-meuble,maison,29.189387935363897,34.98755845612657,20.392682083050676
CROULEBARBE,2,inf1946,non-meuble,maison,26.69998065547329,31.999984513511418,18.69998301857507
EPINETTES - BESSIERES,2,inf1946,non-meuble,maison,25.39451359222365,30.493359182485985,17.79614722425929
SAINT - PLACIDE,2,inf1946,non-meuble,maison,29.599991949089155,35.49999054893075,20.699994399366368
SAINT - THOMAS D'AQUIN,2,inf1946,non-meuble,maison,29.60000566362792,35.50000566362791,20.700005663627913
GAMBETTA,2,inf1946,non-meuble,maison,23.557934571220937,28.297559149591816,16.518591900929838
SAINT - LAMBERT,2,inf1946,non-meuble,maison,24.113861646431914,28.976633855854807,16.915219431819523
