rooms,epoque,furnished,housingType,ref,refmaj,refmin
3,inf1946,meuble,appartement,13.2,15.8,9.2
3,inf1946,meuble,appartement,14.09999047051211,16.899988330737866,9.899992610286352
3,inf1946,meuble,appartement,13.700009876985234,16.400012598186873,9.600007067989798
3,inf1946,meuble,appartement,19.612341783362123,23.56903604106107,13.770082773096853
3,inf1946,meuble,appartement,26.0,31.2,18.2
3,inf1946,meuble,appartement,24.188622410504525,28.988622373310015,16.899999868128553
3,inf1946,meuble,appartement,24.710771897031428,29.628985812585896,17.31374870444064
3,inf1946,meuble,appartement,24.223459448183796,29.029393111908334,16.91928440710476
3,inf1946,meuble,appartement,27.202737339184388,32.60410600877659,19.00273733918439
3,inf1946,meuble,appartement,27.2,32.6,19.0
3,inf1946,meuble,appartement,24.199708287042814,28.999651991559848,16.89980040692403
3,inf1946,meuble,appartement,26.0,31.2,18.2
3,inf1946,meuble,appartement,26.0,31.2,18.2
3,inf1946,meuble,appartement,13.7,16.4,9.6
3,inf1946,meuble,appartement,13.2,15.8,9.2
3,inf1946,meuble,appartement,13.7,16.4,9.6
3,inf1946,meuble,appartement,12.724403528502137,15.256461175431014,8.928230587715507
3,inf1946,meuble,appartement,13.7,16.4,9.6
3,inf1946,meuble,appartement,13.396933823708732,16.05830696950936,9.409840057654993
3,inf1946,meuble,appartement,13.7,16.4,9.6
3,inf1946,meuble,maison,31.10539813933719,37.35742261141773,21.76598241320974
3,inf1946,meuble,maison,30.35489534916146,36.449669180648115,21.22226911100362
3,inf1946,meuble,maison,29.89912876938498,35.898961368813424,20.89943288061247
3,inf1946,meuble,maison,31.663608859335852,38.03102862463206,22.149227202007083
3,inf1946,meuble,maison,29.463800987912773,35.37032146352373,20.619784643657525
3,inf1946,meuble,maison,32.13496809432071,38.593901618439354,22.476473330648524
3,inf1946,meuble,maison,31.896258650397986,38.295489502565154,22.29742576381785
3,inf1946,meuble,maison,31.292842181920474,37.579184559222476,21.898026292086026
3,inf1946,meuble,maison,28.322538040253228,33.99702736197188,19.823273831779076
3,inf1946,meuble,maison,27.2053354673152,32.656699785741935,19.05404395438296
3,inf1946,meuble,maison,27.930758588723773,33.5272632152388,19.585991252275853
3,inf1946,meuble,maison,25.237822172481707,30.267602101118385,17.648702929785514
3,inf1946,meuble,maison,26.07784354235213,31.272462797924856,18.26307453189184
3,inf1946,meuble,maison,27.518993654633903,33.01488296326075,19.267335461143755
3,inf1946,meuble,maison,27.831976217122808,33.38798299082144,19.471984022411142
3,inf1946,meuble,maison,28.61020419786546,34.332251602652356,20.027139466707197
3,inf1946,meuble,maison,28.78441318356056,34.53611892442926,20.156629240817566
3,inf1946,meuble,maison,25.826973971638264,30.991502362725686,18.08926416847153
3,inf1946,meuble,maison,24.121082409512137,28.92150921280667,16.901401100793866
3,inf1946,meuble,maison,24.57946864046881,29.475478160663116,17.215603447589793
3,inf1946,meuble,maison,28.61020419786546,34.332251602652356,20.027139466707197
3,inf1946,meuble,maison,28.0,33.6,19.6
3,inf1946,meuble,maison,27.4712452326889,32.97778074057754,19.257519755378013
3,inf1946,meuble,maison,28.096158162934085,33.722660110611464,19.70623490540008
3,inf1946,meuble,maison,27.466272009649934,32.95190172600349,19.218765721178528
3,inf1946,meuble,maison,28.39931814083276,34.07918176899931,19.87952269858293
3,inf1946,meuble,maison,26.6,31.9,18.6
3,inf1946,meuble,maison,29.515649879200623,35.401591525734055,20.643766586133744
3,inf1946,meuble,maison,28.0,33.6,19.6
3,inf1946,meuble,maison,16.2,19.4,11.3
3,inf1946,meuble,maison,27.2,32.6,19.0
3,inf1946,meuble,maison,29.25993919137809,35.09810995344684,20.483597667240602
3,inf1946,meuble,maison,16.2,19.4,11.3
3,inf1946,meuble,maison,16.941444285695383,20.28973314283446,11.819010999986768
3,inf1946,meuble,maison,29.0,34.8,20.3
3,inf1946,meuble,maison,15.500000201721273,18.600000242069363,10.900000121068896
3,inf1946,meuble,maison,19.272761231574876,23.15108817124619,13.534988853957513
3,inf1946,meuble,maison,16.597297338943733,19.921206185048316,11.62255751557645
3,inf1946,meuble,maison,16.00000551675688,19.200006664804555,11.20000367899518
3,inf1946,meuble,maison,17.5999999971689,21.09999999664693,12.299999998093611
3,inf1946,meuble,maison,14.400000000558373,17.300000000662305,10.100000000389233
3,inf1946,meuble,maison,14.4,17.3,10.1
3,inf1946,meuble,maison,19.801950416887205,23.80231328508619,13.901360755969744
3,inf1946,meuble,maison,17.21486810408127,20.632336496696283,12.024903679857365
3,inf1946,meuble,maison,17.21486810408127,20.632336496696283,12.024903679857365
3,inf1946,meuble,maison,15.800000003193837,19.000000003757993,11.100000002192695
3,inf1946,meuble,maison,14.400006632134446,17.300007475617768,10.100004455463466
3,inf1946,meuble,maison,14.4,17.3,10.1
3,inf1946,meuble,maison,18.503184679286264,22.20381024137526,13.002217901620583
3,inf1946,meuble,maison,16.304787184797426,19.60570739471701,11.403375563192538
3,inf1946,meuble,maison,19.80572059942087,23.806784896979543,13.903991115875987
3,inf1946,meuble,maison,14.4,17.3,10.1
3,inf1946,meuble,maison,16.0,19.2,11.2
3,inf1946,meuble,maison,14.100027119643958,16.900032756979037,9.900018226347301
3,inf1946,meuble,maison,17.20279223640711,20.60336590067398,12.001969782470425
3,inf1946,meuble,maison,15.99998257043405,19.199978880578726,11.199988222072765
3,inf1946,meuble,maison,15.570954687175764,18.690508691021222,10.905031347433338
3,inf1946,meuble,maison,16.199797125887084,19.399769291476762,11.299886463323043
3,inf1946,meuble,maison,19.803898485351432,23.804617176104863,13.90271934168561
3,inf1946,meuble,maison,14.4,17.3,10.1
3,inf1946,meuble,maison,15.99998347878325,19.199980368618085,11.199988728722657
3,inf1946,meuble,maison,15.500010231369039,18.60001181305866,10.900005972374679
3,inf1946,meuble,maison,19.612341783362123,23.56903604106107,13.770082773096853
3,inf1946,meuble,maison,26.0,31.2,18.2
3,inf1946,meuble,maison,24.188622410504525,28.988622373310015,16.899999868128553
3,inf1946,meuble,maison,24.710771897031428,29.628985812585896,17.31374870444064
3,inf1946,meuble,maison,24.223459448183796,29.029393111908334,16.91928440710476
3,inf1946,meuble,maison,27.202737339184388,32.60410600877659,19.00273733918439
3,inf1946,meuble,maison,27.2,32.6,19.0
3,inf1946,meuble,maison,24.199708287042814,28.999651991559848,16.89980040692403
3,inf1946,meuble,maison,26.0,31.2,18.2
3,inf1946,meuble,maison,26.0,31.2,18.2
3,inf1946,meuble,maison,15.5,18.6,10.9
3,inf1946,meuble,maison,14.4,17.3,10.1
3,inf1946,meuble,maison,15.5,18.6,10.9
3,inf1946,meuble,maison,14.196172940786632,17.028230587715505,9.964115293857754
3,inf1946,meuble,maison,15.5,18.6,10.9
3,inf1946,meuble,maison,15.158306969509358,18.182540425436542,10.635560677908106
3,inf1946,meuble,maison,15.5,18.6,10.9
3,inf1946,non-meuble,appartement,27.26328266422475,32.73782487922649,19.07882143658135
3,inf1946,non-meuble,appartement,26.59806913421845,31.892938175577566,18.58441670433243
3,inf1946,non-meuble,appartement,26.199229550153873,31.39913224043559,18.299499500415134
3,inf1946,non-meuble,appartement,27.74315700015814,33.31058277954025,19.402259295888605
3,inf1946,non-meuble,appartement,25.826171923259995,30.96408794118485,18.050935381550605
3,inf1946,non-meuble,appartement,28.17564720384709,33.83469224670479,19.716958756997418
3,inf1946,non-meuble,appartement,27.996645882581507,33.59600790765203,19.597665773160298
3,inf1946,non-meuble,appartement,27.4149864573638,32.93184515144523,19.18964111053705
3,inf1946,non-meuble,appartement,24.84783830022362,29.797402441735,17.398498945023587
3,inf1946,non-meuble,appartement,23.853867411862275,28.605256257201265,16.70255142494502
3,inf1946,non-meuble,appartement,24.482503649780345,29.37900767754631,17.137753680335333
3,inf1946,non-meuble,appartement,22.119134513040976,26.541331086237193,15.481773318174428
3,inf1946,non-meuble,appartement,22.87220776756431,27.44047962302022,16.01490635586379
3,inf1946,non-meuble,appartement,24.14694448913994,28.97472233415614,16.895326500150098
3,inf1946,non-meuble,appartement,24.428001839479947,29.317319170602463,17.08665211230165
3,inf1946,non-meuble,appartement,25.088217285653265,30.110244616415304,17.566129462316532
3,inf1946,non-meuble,appartement,25.258556552133367,30.31028128011152,17.681003010537875
3,inf1946,non-meuble,appartement,22.63563000031977,27.181981102209008,15.875420886708596
3,inf1946,non-meuble,appartement,21.120838494883735,25.32120402685374,14.801218225952404
3,inf1946,non-meuble,appartement,21.52462041715959,25.80694301073931,15.074442150874388
3,inf1946,non-meuble,appartement,25.088217285653265,30.110244616415304,17.566129462316532
3,inf1946,non-meuble,appartement,24.6,29.5,17.2
3,inf1946,non-meuble,appartement,24.10850703868321,28.930731408483574,16.87647788914197
3,inf1946,non-meuble,appartement,24.632963967768053,29.55957947279072,17.243040710234048
3,inf1946,non-meuble,appartement,24.104395437532084,28.928148581767786,16.856889149060674
3,inf1946,non-meuble,appartement,24.919454512666206,29.89931814083276,17.439590884499655
3,inf1946,non-meuble,appartement,23.3,28.0,16.3
3,inf1946,non-meuble,appartement,25.91564987920062,31.101591525734058,18.143766586133747
3,inf1946,non-meuble,appartement,24.6,29.5,17.2
3,inf1946,non-meuble,appartement,14.0,16.8,9.8
3,inf1946,non-meuble,appartement,23.9,28.7,16.7
3,inf1946,non-meuble,appartement,25.69085381034372,30.82902457241246,17.983597667240602
3,inf1946,non-meuble,appartement,14.0,16.8,9.8
3,inf1946,non-meuble,appartement,15.779466285668917,18.95018842851661,11.060455285682151
3,inf1946,non-meuble,appartement,25.4,30.5,17.8
3,inf1946,non-meuble,appartement,13.400000161510478,16.100000201867566,9.400000121108414
3,inf1946,non-meuble,appartement,17.813302401493843,21.391625323568373,12.475536719837669
3,inf1946,non-meuble,appartement,14.604734725094897,17.496575928447708,10.207748010148439
3,inf1946,non-meuble,appartement,13.800005276446837,16.600005664632764,9.700003290809253
3,inf1946,non-meuble,appartement,15.199999997623127,18.199999997191917,10.599999998394592
3,inf1946,non-meuble,appartement,12.700000000416729,15.200000000507416,8.900000000286314
3,inf1946,non-meuble,appartement,12.7,15.2,8.9
3,inf1946,non-meuble,appartement,18.30127003797704,22.001496830360487,12.800907170042427
3,inf1946,non-meuble,appartement,14.869906700169153,17.814902275057104,10.379950420392154
3,inf1946,non-meuble,appartement,14.869906700169153,17.814902275057104,10.379950420392154
3,inf1946,non-meuble,appartement,13.60000000345778,16.30000000417128,9.500000002434518
3,inf1946,non-meuble,appartement,12.700001872649137,15.200002716132461,8.900001244676778
3,inf1946,non-meuble,appartement,12.7,15.2,8.9
3,inf1946,non-meuble,appartement,17.10227476981404,20.502729723855012,12.001592338771317
3,inf1946,non-meuble,appartement,14.104295773247994,16.905155121925887,9.903006797239367
3,inf1946,non-meuble,appartement,18.303725041434706,22.004390227393394,12.8026607438898
3,inf1946,non-meuble,appartement,12.7,15.2,8.9
3,inf1946,non-meuble,appartement,13.8,16.6,9.7
3,inf1946,non-meuble,appartement,12.000028726596087,14.400034363931166,8.40002035549029
3,inf1946,non-meuble,appartement,16.402046697386346,19.70245435300361,11.501431004310435
3,inf1946,non-meuble,appartement,13.799983823856177,16.599980134000855,9.699988222072763
3,inf1946,non-meuble,appartement,13.505031347433338,16.224585351278794,9.485477343587881
3,inf1946,non-meuble,appartement,13.99983649490547,16.79980991728801,9.799891669835276
3,inf1946,non-meuble,appartement,18.302391805438038,22.002809871161023,12.8017155018732
3,inf1946,non-meuble,appartement,12.7,15.2,8.9
3,inf1946,non-meuble,appartement,13.799988529730262,16.599985419565098,9.699991639895428
3,inf1946,non-meuble,appartement,13.400008693576318,16.100010231369044,9.400005884580883
3,inf1946,non-meuble,appartement,18.126777030795804,21.783471288494756,12.684518020530536
3,inf1946,non-meuble,appartement,22.8,27.4,16.0
3,inf1946,non-meuble,appartement,21.18862246460563,25.388622437555075,14.799999905323066
3,inf1946,non-meuble,appartement,21.65166493925419,25.969878854808663,15.174344065922487
3,inf1946,non-meuble,appartement,21.220492616321522,25.426426280046066,14.817800991173627
3,inf1946,non-meuble,appartement,23.901368669592195,28.701368669592195,16.701368669592195
3,inf1946,non-meuble,appartement,23.9,28.7,16.7
3,inf1946,non-meuble,appartement,21.19979017138168,25.399749229212247,14.799856702406998
3,inf1946,non-meuble,appartement,22.8,27.4,16.0
3,inf1946,non-meuble,appartement,22.8,27.4,16.0
3,inf1946,non-meuble,appartement,13.4,16.1,9.4
3,inf1946,non-meuble,appartement,12.7,15.2,8.9
3,inf1946,non-meuble,appartement,13.4,16.1,9.4
3,inf1946,non-meuble,appartement,12.224403528502137,14.656461175431014,8.560288234644386
3,inf1946,non-meuble,appartement,13.4,16.1,9.4
3,inf1946,non-meuble,appartement,13.022654443961848,15.64688789988903,9.135560677908106
3,inf1946,non-meuble,appartement,13.4,16.1,9.4
3,inf1946,non-meuble,maison,27.26328266422475,32.73782487922649,19.07882143658135
3,inf1946,non-meuble,maison,26.59806913421845,31.892938175577566,18.58441670433243
3,inf1946,non-meuble,maison,26.199229550153873,31.39913224043559,18.299499500415134
3,inf1946,non-meuble,maison,27.74315700015814,33.31058277954025,19.402259295888605
3,inf1946,non-meuble,maison,25.826171923259995,30.96408794118485,18.050935381550605
3,inf1946,non-meuble,maison,28.17564720384709,33.83469224670479,19.716958756997418
3,inf1946,non-meuble,maison,27.996645882581507,33.59600790765203,19.597665773160298
3,inf1946,non-meuble,maison,27.4149864573638,32.93184515144523,19.18964111053705
3,inf1946,non-meuble,maison,24.84783830022362,29.797402441735,17.398498945023587
3,inf1946,non-meuble,maison,23.853867411862275,28.605256257201265,16.70255142494502
3,inf1946,non-meuble,maison,24.482503649780345,29.37900767754631,17.137753680335333
3,inf1946,non-meuble,maison,22.119134513040976,26.541331086237193,15.481773318174428
3,inf1946,non-meuble,maison,22.87220776756431,27.44047962302022,16.01490635586379
3,inf1946,non-meuble,maison,24.14694448913994,28.97472233415614,16.895326500150098
3,inf1946,non-meuble,maison,24.428001839479947,29.317319170602463,17.08665211230165
3,inf1946,non-meuble,maison,25.088217285653265,30.110244616415304,17.566129462316532
3,inf1946,non-meuble,maison,25.258556552133367,30.31028128011152,17.681003010537875
3,inf1946,non-meuble,maison,22.635635037335142,27.18198717419015,15.875424371275322
3,inf1946,non-meuble,maison,21.120842661296003,25.3212091191354,14.801221003560581
3,inf1946,non-meuble,maison,21.52462041715959,25.80694301073931,15.074442150874388
3,inf1946,non-meuble,maison,25.088217285653265,30.110244616415304,17.566129462316532
3,inf1946,non-meuble,maison,24.6,29.5,17.2
3,inf1946,non-meuble,maison,24.10850703868321,28.930731408483574,16.87647788914197
3,inf1946,non-meuble,maison,24.632963967768053,29.55957947279072,17.243040710234048
3,inf1946,non-meuble,maison,24.104395437532084,28.928148581767786,16.856889149060674
3,inf1946,non-meuble,maison,24.919454512666206,29.89931814083276,17.439590884499655
3,inf1946,non-meuble,maison,23.3,28.0,16.3
3,inf1946,non-meuble,maison,25.91564987920062,31.101591525734058,18.143766586133747
3,inf1946,non-meuble,maison,24.6,29.5,17.2
3,inf1946,non-meuble,maison,15.8,19.0,11.1
3,inf1946,non-meuble,maison,23.9,28.7,16.7
3,inf1946,non-meuble,maison,25.69085381034372,30.82902457241246,17.983597667240602
3,inf1946,non-meuble,maison,15.8,19.0,11.1
3,inf1946,non-meuble,maison,16.244866571417226,19.51901099998677,11.396577714278152
3,inf1946,non-meuble,maison,25.4,30.5,17.8
3,inf1946,non-meuble,maison,15.100000201619963,18.10000024195006,10.600000120995752
3,inf1946,non-meuble,maison,17.8133024022001,21.391625324424272,12.475536720340441
3,inf1946,non-meuble,maison,15.96610786402622,19.16278106429622,11.17291822082446
3,inf1946,non-meuble,maison,15.600005368880993,18.700006744518824,10.90000383264739
3,inf1946,non-meuble,maison,17.199999997111888,20.599999996589915,11.999999998065098
3,inf1946,non-meuble,maison,13.800000000609328,16.600000000713262,9.700000000414713
3,inf1946,non-meuble,maison,13.8,16.6,9.7
3,inf1946,non-meuble,maison,18.301270038558172,22.00149683107076,12.800907170462132
3,inf1946,non-meuble,maison,16.81475033129091,20.159727107298384,11.752353101746081
3,inf1946,non-meuble,maison,16.81475033129091,20.159727107298384,11.752353101746081
3,inf1946,non-meuble,maison,15.400000002638336,18.500000003098183,10.800000001793661
3,inf1946,non-meuble,maison,13.800008180833064,16.60000940063127,9.700005310214735
3,inf1946,non-meuble,maison,13.8,16.6,9.7
3,inf1946,non-meuble,maison,17.10227477148449,20.502729725896668,12.00159233997775
3,inf1946,non-meuble,maison,15.903192791366676,19.103806387166532,11.10227175235064
3,inf1946,non-meuble,maison,18.303725041434706,22.004390227393394,12.8026607438898
3,inf1946,non-meuble,maison,13.8,16.6,9.7
3,inf1946,non-meuble,maison,15.6,18.7,10.9
3,inf1946,non-meuble,maison,13.600027641834819,16.3000340713211,9.50002025040369
3,inf1946,non-meuble,maison,16.40206625308429,19.702477990245644,11.5014448637035
3,inf1946,non-meuble,maison,15.599981758289648,18.69997817221746,10.8999875137115
3,inf1946,non-meuble,maison,15.117324023072735,18.13687802691819,10.578216015381823
3,inf1946,non-meuble,maison,15.799794432960576,18.99973369283696,11.099852211146494
3,inf1946,non-meuble,maison,18.302512822665932,22.00295296797584,12.801800276249743
3,inf1946,non-meuble,maison,13.8,16.6,9.7
3,inf1946,non-meuble,maison,15.599981538001403,18.699978427836236,10.899987758331733
3,inf1946,non-meuble,maison,15.100010231369039,18.100012952570683,10.600007111886695
3,inf1946,non-meuble,maison,18.126777030795804,21.783471288494756,12.684518020530536
3,inf1946,non-meuble,maison,22.8,27.4,16.0
3,inf1946,non-meuble,maison,21.18862246460563,25.388622437555075,14.799999905323066
3,inf1946,non-meuble,maison,21.65166493925419,25.969878854808663,15.174344065922487
3,inf1946,non-meuble,maison,21.220492616321522,25.426426280046066,14.817800991173627
3,inf1946,non-meuble,maison,23.901368669592195,28.701368669592195,16.701368669592195
3,inf1946,non-meuble,maison,23.9,28.7,16.7
3,inf1946,non-meuble,maison,21.19979017138168,25.399749229212247,14.799856702406998
3,inf1946,non-meuble,maison,22.8,27.4,16.0
3,inf1946,non-meuble,maison,22.8,27.4,16.0
3,inf1946,non-meuble,maison,15.1,18.1,10.6
3,inf1946,non-meuble,maison,13.8,16.6,9.7
3,inf1946,non-meuble,maison,15.1,18.1,10.6
3,inf1946,non-meuble,maison,13.664115293857755,16.396172940786634,9.564115293857753
3,inf1946,non-meuble,maison,15.1,18.1,10.6
3,inf1946,non-meuble,maison,14.721167279635917,17.6454007355631,10.298420988034664
3,inf1946,non-meuble,maison,15.1,18.1,10.6
3,1946-1970,meuble,appartement,25.508046733366207,30.620508813285145,17.839238474778536
3,1946-1970,meuble,appartement,25.979121994278994,31.178741154789154,18.17969325351375
3,1946-1970,meuble,appartement,25.99795696731503,31.197541528584793,18.198579274345494
3,1946-1970,meuble,appartement,25.92633562436348,31.126299539848027,18.12638975113667
3,1946-1970,meuble,appartement,25.560384262726476,30.666209178803694,17.88597440486303
3,1946-1970,meuble,appartement,28.219948434967304,33.859895435642834,19.740004601002802
3,1946-1970,meuble,appartement,31.69566205845491,37.99487407051135,22.1969310434614
3,1946-1970,meuble,appartement,27.45790470367554,32.96333692087255,19.199702881520142
3,1946-1970,meuble,appartement,24.549894055956134,29.4498666057872,17.19995715117208
3,1946-1970,meuble,appartement,23.583290749686434,28.27995523039306,16.538294055090105
3,1946-1970,meuble,appartement,23.823701720303823,28.56844802248762,16.682474636254657
3,1946-1970,meuble,appartement,22.738033450808565,27.293771490432675,15.926505293714573
3,1946-1970,meuble,appartement,22.419940993531156,26.89639570187845,15.696968588757416
3,1946-1970,meuble,appartement,23.913986763439585,28.68956751109588,16.73871591866736
3,1946-1970,meuble,appartement,24.91607024780135,29.928100952107126,17.429387061973138
3,1946-1970,meuble,appartement,28.773918245013967,34.544318890314685,20.137835199174198
3,1946-1970,meuble,appartement,26.244758291243496,31.47371985689566,18.363507846491707
3,1946-1970,meuble,appartement,22.069236078336083,26.474948304720694,15.490329571646562
3,1946-1970,meuble,appartement,20.63584100839494,24.750637903253068,14.463645434657959
3,1946-1970,meuble,appartement,21.25955807799229,25.502147443957774,14.895623770598014
3,1946-1970,meuble,appartement,28.773918245013967,34.544318890314685,20.137835199174198
3,1946-1970,meuble,appartement,25.3,30.4,17.7
3,1946-1970,meuble,appartement,23.304597523122755,27.947085913938476,16.32681071091356
3,1946-1970,meuble,appartement,24.05052474643241,28.840675118657003,16.833645311839838
3,1946-1970,meuble,appartement,24.156297163535577,29.02755659624269,16.899408014474904
3,1946-1970,meuble,appartement,27.576113402746724,33.11536335766276,19.297272563331035
3,1946-1970,meuble,appartement,22.3,26.8,15.6
3,1946-1970,meuble,appartement,28.937400483197518,34.707692250530336,20.238992008931575
3,1946-1970,meuble,appartement,25.3,30.4,17.7
3,1946-1970,meuble,appartement,12.3,14.8,8.6
3,1946-1970,meuble,appartement,23.9,28.7,16.7
3,1946-1970,meuble,appartement,27.36341524137488,32.81609828964986,19.134390668962418
3,1946-1970,meuble,appartement,12.3,14.8,8.6
3,1946-1970,meuble,appartement,13.041444285695382,15.68973314283446,9.119010999986768
3,1946-1970,meuble,appartement,31.0,37.2,21.7
3,1946-1970,meuble,appartement,11.29999971849069,13.599999638024867,7.899999798919352
3,1946-1970,meuble,appartement,15.927359291990912,19.10849386002867,11.165095512531972
3,1946-1970,meuble,appartement,13.285344361231036,15.963410984328327,9.320738803712809
3,1946-1970,meuble,appartement,10.600021941949796,12.700026573708985,7.400015488939013
3,1946-1970,meuble,appartement,13.799999997454682,16.599999996927423,9.69999999816895
3,1946-1970,meuble,appartement,12.000000000152742,14.400000000193481,8.400000000110994
3,1946-1970,meuble,appartement,12.0,14.4,8.4
3,1946-1970,meuble,appartement,15.402131853381809,18.502540080582314,10.801496833218566
3,1946-1970,meuble,appartement,13.387324505899075,16.10478631358132,9.397360424925287
3,1946-1970,meuble,appartement,13.387324505899075,16.10478631358132,9.397360424925287
3,1946-1970,meuble,appartement,12.400000002456562,14.900000002962393,8.7000000017207
3,1946-1970,meuble,appartement,12.00000561750193,14.400006871103967,8.400003874195562
3,1946-1970,meuble,appartement,12.0,14.4,8.4
3,1946-1970,meuble,appartement,16.701933550089908,20.002331634099235,11.701364858942739
3,1946-1970,meuble,appartement,12.204843751074446,14.6058251898097,8.503433975681732
3,1946-1970,meuble,appartement,15.406252748578684,18.507450083406162,10.804390227723703
3,1946-1970,meuble,appartement,12.0,14.4,8.4
3,1946-1970,meuble,appartement,10.6,12.7,7.4
3,1946-1970,meuble,appartement,12.9999768037026,15.5999723933528,9.0999835954259
3,1946-1970,meuble,appartement,13.302767990123852,16.00330649003812,9.301951746351675
3,1946-1970,meuble,appartement,10.600024344722906,12.700029703132884,7.400017258241001
3,1946-1970,meuble,appartement,10.975414648721205,13.15586064487575,7.668153320515148
3,1946-1970,meuble,appartement,12.299703480050178,14.799644176060212,8.599792817486135
3,1946-1970,meuble,appartement,15.404303322675995,18.505125647533973,10.803019693112985
3,1946-1970,meuble,appartement,12.0,14.4,8.4
3,1946-1970,meuble,appartement,10.600014978419697,12.700018287577258,7.400010698871212
3,1946-1970,meuble,appartement,11.300010626412583,13.600012591741095,7.900007433778256
3,1946-1970,meuble,appartement,15.587658216637884,18.71652871150525,10.92991722690315
3,1946-1970,meuble,appartement,22.5,27.0,15.8
3,1946-1970,meuble,appartement,22.581432681070215,27.113168256551354,15.783829316157851
3,1946-1970,meuble,appartement,20.848688131844973,25.0063066859176,14.612260300736034
3,1946-1970,meuble,appartement,22.803289256129442,27.38235360873845,15.935434435181504
3,1946-1970,meuble,appartement,23.889050643262447,28.68631330407806,16.69315665203903
3,1946-1970,meuble,appartement,23.9,28.7,16.7
3,1946-1970,meuble,appartement,22.899682698186894,27.499616167161566,15.9997799358393
3,1946-1970,meuble,appartement,22.5,27.0,15.8
3,1946-1970,meuble,appartement,22.5,27.0,15.8
3,1946-1970,meuble,appartement,11.3,13.6,7.9
3,1946-1970,meuble,appartement,12.0,14.4,8.4
3,1946-1970,meuble,appartement,11.3,13.6,7.9
3,1946-1970,meuble,appartement,12.679423530711233,15.215308236853481,8.875596471497865
3,1946-1970,meuble,appartement,11.3,13.6,7.9
3,1946-1970,meuble,appartement,11.681807049015944,14.02192106754125,8.167413650743754
3,1946-1970,meuble,appartement,11.3,13.6,7.9
3,1946-1970,meuble,maison,25.508046733366207,30.620508813285145,17.839238474778536
3,1946-1970,meuble,maison,25.979121994278994,31.178741154789154,18.17969325351375
3,1946-1970,meuble,maison,25.99795696731503,31.197541528584793,18.198579274345494
3,1946-1970,meuble,maison,25.92633562436348,31.126299539848027,18.12638975113667
3,1946-1970,meuble,maison,25.560384262726476,30.666209178803694,17.88597440486303
3,1946-1970,meuble,maison,28.219948434967304,33.859895435642834,19.740004601002802
3,1946-1970,meuble,maison,31.69566205845491,37.99487407051135,22.1969310434614
3,1946-1970,meuble,maison,27.45790470367554,32.96333692087255,19.199702881520142
3,1946-1970,meuble,maison,24.549894055956134,29.4498666057872,17.19995715117208
3,1946-1970,meuble,maison,23.583290749686434,28.27995523039306,16.538294055090105
3,1946-1970,meuble,maison,23.823701720303823,28.56844802248762,16.682474636254657
3,1946-1970,meuble,maison,22.738033450808565,27.293771490432675,15.926505293714573
3,1946-1970,meuble,maison,22.419940993531156,26.89639570187845,15.696968588757416
3,1946-1970,meuble,maison,23.913986763439585,28.68956751109588,16.73871591866736
3,1946-1970,meuble,maison,24.91607024780135,29.928100952107126,17.429387061973138
3,1946-1970,meuble,maison,28.773918245013967,34.544318890314685,20.137835199174198
3,1946-1970,meuble,maison,26.244758291243496,31.47371985689566,18.363507846491707
3,1946-1970,meuble,maison,22.069240718796557,26.47495372140549,15.490332797471845
3,1946-1970,meuble,maison,20.635844480405165,24.750642069665336,14.463647980798788
3,1946-1970,meuble,maison,21.25955807799229,25.502147443957774,14.895623770598014
3,1946-1970,meuble,maison,28.773918245013967,34.544318890314685,20.137835199174198
3,1946-1970,meuble,maison,25.3,30.4,17.7
3,1946-1970,meuble,maison,23.304597523122755,27.947085913938476,16.32681071091356
3,1946-1970,meuble,maison,24.05052474643241,28.840675118657003,16.833645311839838
3,1946-1970,meuble,maison,24.156297163535577,29.02755659624269,16.899408014474904
3,1946-1970,meuble,maison,27.576113402746724,33.11536335766276,19.297272563331035
3,1946-1970,meuble,maison,22.3,26.8,15.6
3,1946-1970,meuble,maison,28.937400483197518,34.707692250530336,20.238992008931575
3,1946-1970,meuble,maison,25.3,30.4,17.7
3,1946-1970,meuble,maison,13.9,16.7,9.7
3,1946-1970,meuble,maison,23.9,28.7,16.7
3,1946-1970,meuble,maison,27.36341524137488,32.81609828964986,19.134390668962418
3,1946-1970,meuble,maison,13.9,16.7,9.7
3,1946-1970,meuble,maison,13.45513342858277,16.18098900001323,9.403422285721847
3,1946-1970,meuble,maison,31.0,37.2,21.7
3,1946-1970,meuble,maison,12.69999967809055,15.199999637876221,8.899999758556374
3,1946-1970,meuble,maison,15.927359292638771,19.10849386078876,11.165095512976349
3,1946-1970,meuble,maison,14.560335323079652,17.456851766011418,10.199526837306122
3,1946-1970,meuble,maison,11.90002514262943,14.300029700450677,8.300017925966683
3,1946-1970,meuble,maison,15.699999996784918,18.799999996166896,10.999999997743194
3,1946-1970,meuble,maison,13.00000000032087,15.600000000374855,9.100000000227158
3,1946-1970,meuble,maison,13.0,15.6,9.1
3,1946-1970,meuble,maison,15.402131853898371,18.50254008119573,10.801496833573703
3,1946-1970,meuble,maison,15.204639754948731,18.22208773941661,10.642236012990331
3,1946-1970,meuble,maison,15.204639754948731,18.22208773941661,10.642236012990331
3,1946-1970,meuble,maison,14.00000000177858,16.800000002082918,9.80000000126634
3,1946-1970,meuble,maison,13.000012324536623,15.60001464840089,9.100008542827306
